,POVPIP,count_target,count_deidentified
0,16,816,800
1,3,324,298
2,-1,320,335
3,0,320,313
4,5,319,331
5,4,310,297
6,7,310,289
7,2,309,345
8,1,306,325
9,6,300,280
10,8,297,282
11,10,256,253
12,11,232,236
13,9,217,220
14,12,75,73
