,INDP_CAT,count_target,count_deidentified
0,-1,2212,2205
1,12,460,410
2,10,250,279
3,11,249,271
4,14,236,225
5,6,215,207
6,7,191,199
7,13,140,125
8,9,138,139
9,4,133,133
10,15,116,117
11,16,115,126
12,3,113,108
13,18,46,41
14,8,41,39
15,5,33,35
16,2,13,11
17,17,5,3
18,0,3,1
19,1,2,3
