,PWGTP,count_target,count_deidentified
0,19,415,398
1,18,400,397
2,17,383,363
3,16,371,405
4,15,278,266
5,13,260,235
6,14,250,252
7,11,241,267
8,8,234,225
9,10,232,220
10,9,225,225
11,12,218,229
12,3,212,201
13,6,189,192
14,7,163,151
15,4,162,166
16,5,160,172
17,2,156,145
18,0,97,109
19,1,65,59
