,PINCP,count_target,count_deidentified
0,1,687,680
1,-1,669,678
2,5,301,295
3,6,284,277
4,7,257,284
5,9,243,263
6,3,239,269
7,12,237,234
8,11,236,210
9,8,223,195
10,10,218,187
11,4,217,189
12,13,192,189
13,14,189,216
14,15,178,176
15,16,113,109
16,2,86,82
17,17,71,77
18,18,44,41
19,19,24,20
20,0,3,6
