,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,DVET,DEYE
AGEP,0.0,-0.011962871629278456,-0.02156880184204507,,0.000876481183445299,-0.004723650298569151,-0.0009285582317192786,-0.005692734412320211
SEX,-0.011962871629278466,0.0,-0.005282338785425018,,0.023248530633792883,-0.016276190965278194,-0.0006252076333726625,-0.005941119828366135
MSP,-0.02156880184204507,-0.005282338785425018,0.0,,0.021126001323145738,0.035221753030871585,-0.007034000246736503,0.004484238540239875
RAC1P,,,,,,,,
HOUSING_TYPE,0.000876481183445299,0.023248530633792883,0.021126001323145738,,-1.1102230246251565e-16,-0.021959065162661995,-0.003019440518656302,-0.018580531743329038
OWN_RENT,-0.004723650298569151,-0.01627619096527819,0.035221753030871585,,-0.021959065162661995,0.0,0.004064499024278074,0.038772120026422704
DVET,-0.0009285582317192786,-0.0006252076333726486,-0.0070340002467365065,,-0.003019440518656302,0.004064499024278074,0.0,0.008246841898582928
DEYE,-0.005692734412320211,-0.005941119828366135,0.004484238540239882,,-0.01858053174332903,0.038772120026422704,0.008246841898582928,2.220446049250313e-16
