,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,DVET,DEYE
AGEP,0.0,-0.002771026779812065,0.09528071060560916,,0.13015751130000014,-0.05722170120695377,0.011884748327855077,-0.08345876861559162
SEX,-0.002771026779812072,0.0,-0.010455987200800508,,-0.047551831535755706,-0.03094207231255345,0.018420895325575462,-0.029348298438345244
MSP,0.09528071060560916,-0.010455987200800508,-2.220446049250313e-16,,-0.158072107326995,-0.08930584180062281,0.02447909942226001,0.02162152447472937
RAC1P,,,,,,,,
HOUSING_TYPE,0.13015751130000014,-0.047551831535755706,-0.158072107326995,,-2.220446049250313e-16,0.140482545762388,-0.002126261368519662,-0.0720064055015592
OWN_RENT,-0.05722170120695379,-0.03094207231255345,-0.08930584180062281,,0.14048254576238794,1.1102230246251565e-16,-0.041487058372254255,0.04715635899759797
DVET,0.011884748327855063,0.01842089532557549,0.02447909942226001,,-0.0021262613685196653,-0.04148705837225425,0.0,0.012655638273258198
DEYE,-0.08345876861559162,-0.029348298438345244,0.02162152447472938,,-0.0720064055015592,0.04715635899759797,0.012655638273258198,2.220446049250313e-16
