,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,DVET,DEYE
AGEP,-1.1102230246251565e-16,0.06795173427689197,0.06911052197401577,,-0.06018763836348817,0.012457255898883857,-0.043333729654139896,0.0754841782529818
SEX,0.067951734276892,0.0,-0.03793738075949034,,0.08294560934612392,-0.019036927908952492,0.05083554950614558,0.03282067756960365
MSP,0.06911052197401571,-0.03793738075949034,0.0,,0.03409238902763359,-0.11745943411707242,0.031175749824940382,-0.07003213270538983
RAC1P,,,,,,,,
HOUSING_TYPE,-0.06018763836348818,0.08294560934612391,0.03409238902763359,,0.0,-0.0534551169613125,0.009951077448231234,-0.048495998597598136
OWN_RENT,0.012457255898883843,-0.019036927908952492,-0.11745943411707244,,-0.053455116961312554,0.0,-0.021269204988933213,-0.02556741369888576
DVET,-0.04333372965413988,0.050835549506145564,0.031175749824940382,,0.009951077448231233,-0.021269204988933213,1.1102230246251565e-16,0.012905969256119885
DEYE,0.07548417825298182,0.03282067756960365,-0.07003213270538983,,-0.048495998597598095,-0.02556741369888576,0.012905969256119885,1.1102230246251565e-16
