,AGEP,count_target,count_deidentified
0,14,562,497
1,4,544,414
2,17,536,484
3,0,516,419
4,8,484,379
5,2,483,392
6,5,471,371
7,9,470,368
8,19,470,486
9,11,468,386
10,12,462,365
11,7,453,392
12,18,443,408
13,15,437,425
14,10,436,364
15,1,426,332
16,6,425,326
17,13,421,365
18,3,385,300
19,16,384,358
