,POVPIP,count_target,count_deidentified
0,13,4423,4436
1,-1,385,402
2,1,368,582
3,4,367,247
4,5,367,319
5,0,362,467
6,6,361,249
7,2,358,339
8,3,356,261
9,7,287,332
