,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,4.440892098500626e-16,-0.05554111457145804,-0.11134069334520605,0.12423164351014432,0.08392364276867492,0.1141830149797381,-0.45366847444278224,-0.4920979986399201,-0.09368869426376114,0.12325941174117655
SEX,-0.05554111457145804,-1.1102230246251565e-16,0.0005339153177641772,-0.0048923898569336955,0.03996521468064832,-0.03762908856283147,-0.03231862435060479,0.07762240668174084,0.0924028089208564,-0.01946153428278935
MSP,-0.11134069334520605,0.0005339153177641772,0.0,0.011581616188074143,-0.2565794327542863,-0.010802519819932013,-0.2631415948483125,-0.1580996203360881,0.0056293400737831775,0.024300818807973565
RAC1P,0.12423164351014432,-0.0048923898569336955,0.011581616188074143,0.0,0.012898004056822041,-0.10131314802853082,0.09900682544719028,0.11810790404975008,0.02456728301048082,-0.011924901458197683
HOUSING_TYPE,0.08392364276867492,0.03996521468064832,-0.2565794327542863,0.012898004056822041,3.6637359812630166e-15,0.5694142363642017,0.014032018268806918,0.14812301332132136,0.016581863061398416,0.029638714676269932
OWN_RENT,0.1141830149797381,-0.03762908856283147,-0.010802519819932013,-0.10131314802853082,0.5694142363642017,3.774758283725532e-15,0.05387974509034245,0.005233426239515412,0.0003421547565195986,0.0024089959220594884
EDU,-0.45366847444278224,-0.03231862435060479,-0.2631415948483125,0.09900682544719028,0.014032018268806918,0.05387974509034245,1.2212453270876722e-15,-0.6664785916069466,-0.03897457600627267,-0.031237394597298813
PINCP_DECILE,-0.4920979986399201,0.07762240668174084,-0.1580996203360881,0.11810790404975008,0.14812301332132136,0.005233426239515412,-0.6664785916069466,0.0,-0.07676013867155886,-0.03152813457305059
DVET,-0.09368869426376114,0.0924028089208564,0.0056293400737831775,0.02456728301048082,0.016581863061398416,0.0003421547565195986,-0.03897457600627267,-0.07676013867155886,1.1102230246251565e-16,0.045443285021437844
DEYE,0.12325941174117655,-0.01946153428278935,0.024300818807973565,-0.011924901458197683,0.029638714676269932,0.0024089959220594884,-0.031237394597298813,-0.03152813457305059,0.045443285021437844,2.55351295663786e-15
