,AGEP,count_target,count_deidentified
0,13,490,494
1,9,426,422
2,17,424,420
3,6,414,408
4,0,413,414
5,10,408,405
6,4,404,400
7,5,390,384
8,18,387,388
9,19,379,388
10,1,375,381
11,3,374,367
12,16,372,369
13,8,355,353
14,7,346,354
15,14,342,340
16,12,339,342
17,15,335,335
18,2,332,332
19,11,329,338
