,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,4.9960036108132044e-15,0.0274287200778737,0.044441284028914604,-0.021223385423529195,-0.003618373127576218,0.11909573241907899,0.07684816224561346,0.1171579600378997,-0.025410169073870698,-0.010021623184680452
AGEP,0.0274287200778737,-2.1094237467877974e-15,-0.035061037545052645,0.061297078825229334,0.18663343423344322,0.13242487654600593,0.09672227630826846,0.1335218448414306,0.19054685250133827,-0.023856119653976715
SEX,0.044441284028914604,-0.035061037545052645,2.6645352591003757e-15,0.07636542516531834,0.024404945571652813,0.04837501064989966,0.03787349050089263,0.061991061778124,-0.02211959085812049,0.024669001886302097
MSP,-0.021223385423529195,0.061297078825229334,0.07636542516531834,1.3322676295501878e-15,0.031326803344980295,-0.026651209639987492,0.17937125626966588,0.29934767715869415,-0.08667389515787913,0.06659796456009637
HISP,-0.003618373127576218,0.18663343423344322,0.024404945571652813,0.031326803344980295,0.0,-0.20576582884555394,-0.1461666432508678,-0.11482596723020799,-0.06410519944501894,0.12136100921143127
RAC1P,0.11909573241907899,0.13242487654600593,0.04837501064989966,-0.026651209639987492,-0.20576582884555394,0.0,-0.10697647368122297,-0.07716810532551473,-0.014525446695699051,0.1022785410489917
NOC,0.07684816224561346,0.09672227630826846,0.03787349050089263,0.17937125626966588,-0.1461666432508678,-0.10697647368122297,-2.6645352591003757e-15,-0.08442808439501348,-0.17339199005276865,0.08354405249532548
NPF,0.1171579600378997,0.1335218448414306,0.061991061778124,0.29934767715869415,-0.11482596723020799,-0.07716810532551473,-0.08442808439501348,-3.3306690738754696e-16,-0.0030775247422425815,0.14144130324589851
OWN_RENT,-0.025410169073870698,0.19054685250133827,-0.02211959085812049,-0.08667389515787913,-0.06410519944501894,-0.014525446695699051,-0.17339199005276865,-0.0030775247422425815,0.0,0.020412420171916176
PINCP_DECILE,-0.010021623184680452,-0.023856119653976715,0.024669001886302097,0.06659796456009637,0.12136100921143127,0.1022785410489917,0.08354405249532548,0.14144130324589851,0.020412420171916176,-5.551115123125783e-16
