,Sub-Sample Size,Sub-Sample K-Marginal Score,Deidentified Data K-marginal score,Absolute Diff. From Deidentified Data K-marginal Score
0,1%,597,723,126
1,5%,812,723,89
2,10%,865,723,142
3,20%,910,723,187
4,30%,933,723,210
5,40%,947,723,224
6,50%,956,723,233
7,60%,964,723,241
8,70%,971,723,248
9,80%,978,723,255
10,90%,985,723,262
