,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,DVET,DEYE
AGEP,-2.220446049250313e-16,0.03439196008196115,0.3024749321373019,,0.0577265596734743,0.04846775649159173,0.0074676217400022615,-0.03107644696898068
SEX,0.034391960081961145,-1.1102230246251565e-16,0.012935150933839087,,-0.07305342318769267,-0.00792788767000984,-0.018559358078365187,-0.07847729513788801
MSP,0.3024749321373019,0.012935150933839087,0.0,,-0.09042347065696668,0.004801594119097141,0.05809363997406122,-0.003202653982519413
RAC1P,,,,,,,,
HOUSING_TYPE,0.05772655967347431,-0.07305342318769269,-0.09042347065696668,,0.0,0.10407508121266035,-0.006795690431998883,0.055767285629791344
OWN_RENT,0.04846775649159172,-0.00792788767000984,0.004801594119097141,,0.10407508121266029,1.1102230246251565e-16,0.08375448657248434,0.004197645783478032
DVET,0.0074676217400022615,-0.01855935807836516,0.058093639974061216,,-0.006795690431998883,0.08375448657248434,0.0,-0.07426514165130804
DEYE,-0.031076446968980653,-0.07847729513788801,-0.003202653982519399,,0.055767285629791344,0.004197645783478032,-0.07426514165130804,2.220446049250313e-16
