,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,-0.0556129182599247,-0.020280376806951605,0.0009612058144432972,-0.03136005156829955,0.06324377674173895,-0.049350442468573064,-0.041079345425462654,-0.05580829274998763,0.04173597672184092
SEX,-0.05561291825992469,0.0,0.029795385010983052,0.014347399004406326,0.017224341379186547,-0.017302447254033557,-0.03505551112626908,-0.0008107078555810165,0.1067726907311142,0.03697411830503615
MSP,-0.020280376806951633,0.029795385010983052,0.0,-0.03832017325845803,-0.009936657168632956,0.008151383579541791,-0.010339717760286526,0.014185089188872124,-0.02189105881357447,0.04861154642549127
RAC1P,0.0009612058144432833,0.014347399004406328,-0.03832017325845802,0.0,-0.05352672373657093,-0.04894133564752169,0.013089422595436308,0.029023206576292607,0.009537441403218409,-0.017253148425700658
HOUSING_TYPE,-0.03136005156829956,0.01722434137918654,-0.009936657168632956,-0.05352672373657092,0.0,0.017445024394900477,0.03698324675435964,0.07845867887325013,0.02900560694080894,0.07540331799971842
OWN_RENT,0.06324377674173895,-0.017302447254033557,0.00815138357954179,-0.048941335647521685,0.017445024394900477,0.0,0.03239768669881142,0.009424411380654862,-0.004739874412679306,-0.015916451924596592
EDU,-0.04935044246857312,-0.03505551112626908,-0.010339717760286526,0.0130894225954363,0.03698324675435964,0.03239768669881142,0.0,-0.2045647926090166,-0.09521181491453437,-0.015233549908243542
PINCP_DECILE,-0.04107934542546271,-0.0008107078555810165,0.014185089188872069,0.02902320657629262,0.07845867887325013,0.00942441138065487,-0.2045647926090165,0.0,-0.10077568292152922,-0.01085777011665668
DVET,-0.055808292749987616,0.10677269073111419,-0.021891058813574473,0.009537441403218409,0.02900560694080894,-0.0047398744126793055,-0.09521181491453438,-0.1007756829215292,2.220446049250313e-16,0.007621936199783752
DEYE,0.041735976721840914,0.03697411830503615,0.04861154642549127,-0.017253148425700655,0.07540331799971843,-0.015916451924596592,-0.015233549908243542,-0.010857770116656678,0.007621936199783751,0.0
