,INDP_CAT,count_target,count_deidentified
0,-1,1004,994
1,10,321,306
2,11,222,202
3,12,188,230
4,6,176,174
5,4,162,135
6,9,141,144
7,14,131,143
8,16,70,43
9,3,65,77
10,15,64,61
11,13,47,61
12,7,46,57
13,8,36,64
14,5,30,29
15,17,11,3
16,2,9,15
17,18,4,9
18,0,2,12
