,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,-0.026052909485160803,0.26944620292664245,0.07563315202255864,,-0.07323136610488566,0.2212888082825354,0.2096412836933058,,
SEX,-0.026052909485160796,0.0,0.03853442863716315,-0.032022365240111095,,-0.04770498625761498,-0.013165790803973995,0.11305074272547658,,
MSP,0.2694462029266424,0.03853442863716315,0.0,-0.07527455739505041,,-0.16744418430697525,0.30317145942678914,0.3038633932596022,,
RAC1P,0.07563315202255863,-0.0320223652401111,-0.0752745573950504,-2.220446049250313e-16,,-0.06756639974571789,0.03040096128071984,0.056779153995692826,,
HOUSING_TYPE,,,,,,,,,,
OWN_RENT,-0.07323136610488568,-0.04770498625761498,-0.16744418430697522,-0.06756639974571789,,0.0,-0.08441066131250734,-0.101341730716981,,
EDU,0.2212888082825354,-0.013165790803973995,0.30317145942678914,0.030400961280719837,,-0.08441066131250734,0.0,0.09329473965393786,,
PINCP_DECILE,0.20964128369330592,0.11305074272547658,0.3038633932596023,0.05677915399569284,,-0.101341730716981,0.09329473965393797,0.0,,
DVET,,,,,,,,,,
DEYE,,,,,,,,,,
