,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,0.0,-0.042678939811638145,0.02368842220221394,0.021206645698492885,0.04628296309027667,0.0634487960223013,-0.0052686821005690065,-0.028650144728344342,0.0398597024232169,-0.017265840568581173
AGEP,-0.042678939811638145,0.0,-0.021267653737897487,-0.08677161168708969,0.04763664595732018,0.09525560763472371,0.34686178961567576,0.2938159946903193,0.020033306325649577,-0.2629811451107322
SEX,0.02368842220221394,-0.021267653737897484,1.1102230246251565e-16,-0.01225270074611216,-0.005483427782261397,-0.00028184300138978796,0.035637653842573766,0.059826390943610676,0.004025871170298121,0.13126081297328773
MSP,0.02120664569849289,-0.08677161168708969,-0.01225270074611216,0.0,0.002202262736724055,0.001834719089053246,0.1775216453342836,0.030798919145913872,-0.012842876959147296,0.006341285788501558
HISP,0.04628296309027668,0.04763664595732018,-0.005483427782261397,0.002202262736724055,0.0,-0.10899562540887343,-0.020779805156218085,-0.02852344967344156,-0.05381375043663567,0.03350796194986017
RAC1P,0.0634487960223013,0.09525560763472371,-0.0002818430013897884,0.001834719089053246,-0.10899562540887343,0.0,-0.0817231819128533,-0.05306634295061422,-0.005372038230269657,0.06753254526735464
NOC,-0.005268682100569003,0.34686178961567576,0.03563765384257377,0.1775216453342836,-0.02077980515621808,-0.0817231819128533,0.0,-0.05637244484017456,-0.1803438168702233,0.037178860870906036
NPF,-0.028650144728344342,0.2938159946903193,0.059826390943610676,0.030798919145913983,-0.02852344967344156,-0.05306634295061421,-0.05637244484017456,-2.220446049250313e-16,0.007725718072004026,0.02141943372023178
OWN_RENT,0.0398597024232169,0.02003330632564957,0.00402587117029812,-0.012842876959147296,-0.053813750436635666,-0.00537203823026966,-0.18034381687022333,0.007725718072004026,0.0,-0.0263978791471414
PINCP_DECILE,-0.01726584056858117,-0.26298114511073223,0.13126081297328773,0.006341285788501558,0.03350796194986017,0.06753254526735464,0.037178860870905994,0.02141943372023175,-0.0263978791471414,2.220446049250313e-16
