,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,1.1435297153639112e-14,0.28143221415022746,-0.25815652294542485,-0.2900245060980724,0.12419461444997114,,-0.03306244703235526,0.16738414842711846,,0.39063686879861464
AGEP,0.28143221415022746,5.551115123125783e-16,-0.4725763651123069,-0.6037652761511894,0.33971311106045754,,-0.27010647377544605,-0.28404719721045457,,0.20319404858269097
SEX,-0.25815652294542485,-0.4725763651123069,-6.661338147750939e-16,0.11741241693938126,-0.13791873453539436,,0.24826828503242132,0.31038840608336626,,-0.018529670042388396
MSP,-0.2900245060980724,-0.6037652761511894,0.11741241693938126,0.0,-0.05440894020467973,,0.3248035853694139,0.40294299683755663,,-0.49243194613635344
HISP,0.12419461444997114,0.33971311106045754,-0.13791873453539436,-0.05440894020467973,1.5543122344752192e-15,,-0.22667492944899148,-0.26137433751363404,,0.19796803287835973
RAC1P,,,,,,,,,,
NOC,-0.03306244703235526,-0.27010647377544605,0.24826828503242132,0.3248035853694139,-0.22667492944899148,,0.0,0.20365879647831553,,-0.34658890205066256
NPF,0.16738414842711846,-0.28404719721045457,0.31038840608336626,0.40294299683755663,-0.26137433751363404,,0.20365879647831553,0.0,,-0.3057549538034745
OWN_RENT,,,,,,,,,,
PINCP_DECILE,0.39063686879861464,0.20319404858269097,-0.018529670042388396,-0.49243194613635344,0.19796803287835973,,-0.34658890205066256,-0.3057549538034745,,0.0
