,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,DVET,DEYE
AGEP,0.0,-0.07909202592795264,0.19107665245610067,,0.04082397975619704,-0.05049287559920784,0.10964499673916857,
SEX,-0.07909202592795264,-1.1102230246251565e-16,-0.07398022783679038,,0.05251097520924325,0.0316727306714743,0.06094961398203118,
MSP,0.19107665245610067,-0.07398022783679038,-2.220446049250313e-16,,0.03688848071645218,-0.04173983434320204,-0.0922341500942164,
RAC1P,,,,,,,,
HOUSING_TYPE,0.04082397975619704,0.05251097520924325,0.03688848071645218,,0.0,-0.046893020016948506,-0.05960559217007517,
OWN_RENT,-0.05049287559920784,0.0316727306714743,-0.04173983434320204,,-0.046893020016948506,-2.220446049250313e-16,-0.09611567022396893,
DVET,0.10964499673916857,0.06094961398203118,-0.0922341500942164,,-0.05960559217007517,-0.09611567022396893,-4.440892098500626e-16,
DEYE,,,,,,,,
