,Sub-Sample Size,Sub-Sample K-Marginal Score,Deidentified Data K-marginal score,Absolute Diff. From Deidentified Data K-marginal Score
0,1%,537,274,263
1,5%,761,274,487
2,10%,843,274,569
3,20%,892,274,618
4,30%,917,274,643
5,40%,935,274,661
6,50%,945,274,671
7,60%,953,274,679
8,70%,961,274,687
9,80%,973,274,699
10,90%,981,274,707
