,NOC,count_target,count_deidentified
0,0,5155,5115
1,2,1428,1395
2,1,1213,1165
3,3,888,866
4,4,235,303
5,-1,226,243
6,5,78,125
7,6,31,18
8,11,13,22
9,7,9,24
