,POVPIP,count_target,count_deidentified
0,16,3401,3383
1,3,467,459
2,7,460,395
3,10,460,497
4,8,459,377
5,2,457,456
6,0,454,779
7,11,451,448
8,1,450,562
9,4,448,415
10,5,447,269
11,9,447,373
12,6,445,415
13,12,231,275
14,-1,199,173
