,WGTP,count_target,count_deidentified
0,8,179,2.0
1,9,173,2.0
2,10,161,2.0
3,17,157,2.0
4,16,157,5.0
5,18,154,1.0
6,7,150,2.0
7,6,146,4.0
8,11,144,3.0
9,15,138,1.0
10,4,135,1.0
11,12,128,5.0
12,5,126,3.0
13,13,124,2.0
14,14,124,1.0
15,19,122,6.0
16,0,120,37.0
17,3,96,3.0
18,2,65,1.0
19,1,52,0.0
