,Target samples,Deid. samples
0,54,0
1,0,0
2,0,0
3,0,0
4,119,5
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,700,210
24,0,0
25,0,0
26,0,0
27,287,108
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,2273,1232
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,2773,1945
42,0,0
43,0,0
44,0,0
45,12619,10329
46,0,0
47,4220,3764
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,0,0
54,78,93
55,0,0
56,0,0
57,2138,2893
58,0,0
59,0,0
60,6,9
61,0,0
62,0,0
63,1270,2140
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,12,27
70,0,0
71,0,0
72,509,1309
73,0,0
74,0,0
75,0,0
76,0,0
77,3,10
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,2,12
87,0,0
88,0,0
89,0,0
90,0,0
91,92,889
92,0,0
93,0,0
94,98,1548
95,0,0
96,0,0
97,0,0
98,0,0
99,0,730
