,PINCP,count_target,count_deidentified
0,-1,398,418
1,1,283,259
2,8,127,104
3,4,125,118
4,19,122,137
5,7,118,99
6,13,118,123
7,5,116,121
8,3,113,112
9,10,110,93
10,11,109,104
11,14,108,106
12,17,108,82
13,16,106,112
14,9,105,120
15,15,104,114
16,6,103,86
17,12,100,109
18,18,95,124
19,2,40,33
20,0,4,6
