,POVPIP,count_target,count_deidentified
0,16,864,842
1,10,178,196
2,1,174,187
3,2,153,147
4,4,141,138
5,3,140,149
6,0,137,162
7,7,118,108
8,6,116,116
9,5,114,111
10,8,111,99
11,9,108,96
12,11,105,93
13,-1,79,73
14,12,74,63
