,PINCP_DECILE,count_target,count_deidentified
0,-1,398,418
1,0,287,265
2,7,259,259
3,8,251,248
4,9,251,291
5,5,226,216
6,4,217,176
7,6,217,223
8,3,212,192
9,2,193,189
10,1,101,103
