,RAC1P,count_target,count_deidentified
0,1,2067.0,2024
1,2,279.0,284
2,8,102.0,94
3,9,79.0,58
4,6,75.0,61
5,3,6.0,22
6,7,4.0,14
7,4,0.0,12
8,5,0.0,11
