,EDU,count_target,count_deidentified
0,9,509,503
1,7,477,463
2,5,412,393
3,3,270,291
4,4,220,196
5,10,177,185
6,8,153,145
7,6,120,124
8,-1,82,76
9,1,64,57
10,2,53,64
11,11,47,49
12,12,28,34
