,INDP,count_target,count_deidentified
0,4070,4,3.0
5,4090,2,4.0
2,4170,3,3.0
3,4195,10,12.0
10,4265,7,14.0
1,4270,11,9.0
4,4380,5,7.0
7,4470,7,9.0
12,4480,1,0.0
9,4490,3,2.0
11,4560,7,7.0
6,4580,3,7.0
8,4590,1,0.0
