,WGTP,count_target,count_deidentified
0,5,229,244
1,2,206,161
2,4,196,176
3,7,194,197
4,6,159,201
5,3,154,131
6,17,148,139
7,0,137,132
8,11,126,130
9,18,122,121
10,9,114,133
11,12,113,132
12,8,105,92
13,14,104,94
14,10,95,78
15,19,92,100
16,13,90,85
17,16,80,81
18,15,77,79
19,1,71,74
