,Target samples,Deid. samples
0,15,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,8,1
12,0,0
13,0,0
14,6,1
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,46,23
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,86,55
40,9,6
41,0,0
42,0,0
43,200,153
44,0,0
45,0,0
46,269,233
47,71,62
48,3016,2794
49,0,0
50,9213,9128
51,9700,10020
52,578,622
53,1211,1382
54,1761,2074
55,497,610
56,351,455
57,69,94
58,0,0
59,0,0
60,6,9
61,80,126
62,6,10
63,28,47
64,0,0
65,7,13
66,0,0
67,6,12
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,7,19
74,0,0
75,7,21
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,30
