,PINCP,count_target,count_deidentified
0,-1,1120,1100
1,0,578,549
2,10,387,384
3,4,354,333
4,13,353,353
5,15,348,390
6,8,345,371
7,2,328,280
8,7,328,318
9,19,327,311
10,6,326,286
11,12,326,380
12,17,326,391
13,16,325,333
14,18,325,330
15,3,323,285
16,5,298,239
17,9,295,288
18,14,276,289
19,11,273,308
20,1,73,71
