,POVPIP,count_target,count_deidentified
0,13,4423,4514
1,-1,385,367
2,1,368,328
3,4,367,322
4,5,367,349
5,0,362,310
6,6,361,376
7,2,358,358
8,3,356,354
9,7,287,311
