,WGTP,count_target,count_deidentified
0,0,473,430
1,3,435,438
2,11,418,401
3,14,416,382
4,16,408,377
5,5,399,417
6,4,389,409
7,8,388,415
8,7,386,415
9,19,381,407
10,18,380,394
11,17,377,342
12,9,374,326
13,12,371,353
14,15,360,377
15,10,356,372
16,6,353,338
17,2,345,355
18,13,341,366
19,1,284,275
