,INDP_CAT,count_target,count_deidentified
0,-1,2703,2623
1,10,826,843
2,11,564,596
3,12,539,519
4,6,493,519
5,4,441,473
6,9,415,447
7,14,408,387
8,3,250,219
9,16,201,228
10,15,195,200
11,8,150,136
12,7,149,134
13,13,129,107
14,5,89,84
15,2,34,30
16,0,18,20
17,17,15,9
18,18,14,14
19,1,1,1
