,EDU,count_target,count_deidentified
0,9,4719,4722
1,7,4597,4604
2,5,3910,3903
3,10,2864,2861
4,3,2842,2847
5,4,2310,2294
6,8,1318,1328
7,11,958,955
8,1,765,768
9,6,760,760
10,-1,759,756
11,12,753,759
12,2,698,696
