,RAC1P,count_target,count_deidentified
0,1,6658,2830.0
1,6,570,218.0
2,2,180,76.0
3,9,152,54.0
4,8,68,36.0
5,3,3,2.0
6,7,2,0.0
7,5,1,0.0
