,NPF,count_target,count_deidentified
0,2,2057,910.0
1,-1,1686,598.0
2,4,1663,702.0
3,3,1259,622.0
4,5,556,234.0
5,6,311,108.0
6,7,93,42.0
7,9,9,0.0
