,PINCP_DECILE,count_target,count_deidentified
0,-1,4247,4245
1,9,3308,3315
2,0,3121,3123
3,2,2301,2286
4,8,2295,2311
5,3,2062,2053
6,4,2046,2046
7,7,2012,2004
8,5,1980,1989
9,1,1951,1947
10,6,1930,1934
