,PUMA,count_target,count_deidentified
0,8,2496,2499
1,16,2298,2308
2,12,1978,1909
3,5,1574,1548
4,19,1570,1597
5,2,1547,1600
6,7,1374,1376
7,13,1365,1374
8,3,1326,1346
9,18,1269,1191
10,17,1250,1254
11,4,1231,1260
12,10,1185,1216
13,15,1154,1117
14,1,1051,999
15,9,1028,1067
16,11,1002,1032
17,14,963,991
18,6,855,839
19,0,737,730
