,WGTP,count_target,count_deidentified
0,0,1818,1819
1,9,1537,1616
2,5,1475,1488
3,3,1446,1449
4,6,1415,1431
5,17,1390,1339
6,16,1375,1367
7,14,1374,1364
8,12,1363,1381
9,2,1362,1307
10,13,1362,1380
11,18,1358,1303
12,10,1354,1353
13,19,1354,1379
14,8,1331,1347
15,15,1310,1320
16,11,1306,1315
17,4,1225,1161
18,7,1202,1211
19,1,896,923
