,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,-0.029463881584643036,-0.0736176376584056,0.174750900043642,0.07099961976785372,0.023177402148293873,-0.4796297170857761,-0.49687788376160485,-0.08900902960590508,0.1309548441606519
SEX,-0.029463881584643036,-1.7430501486614958e-14,-0.017057912302611406,0.018987561440034162,-0.04042859157264565,0.00912982688099855,-0.005294013447943915,0.15971368041600886,0.061830159238496316,0.028417705552473062
MSP,-0.0736176376584056,-0.017057912302611406,-1.5987211554602254e-14,0.03189605944578039,-0.3326328418782989,0.050900000773761354,-0.2251573251844619,-0.12095947149547354,0.017900484499296317,0.038363336078561815
RAC1P,0.174750900043642,0.018987561440034162,0.03189605944578039,-1.4210854715202004e-14,-0.028799385106235264,-0.03780452666295656,0.04325402322772699,0.0902666459849052,0.018413245649376755,-0.04502173077917501
HOUSING_TYPE,0.07099961976785372,-0.04042859157264565,-0.3326328418782989,-0.028799385106235264,-1.8762769116165146e-14,0.5774345003377187,0.04081907842164447,0.17855808852152358,0.015715606891713193,0.029116963780125547
OWN_RENT,0.023177402148293873,0.00912982688099855,0.050900000773761354,-0.03780452666295656,0.5774345003377187,-9.658940314238862e-15,-0.004655700983876337,-0.07381437509088162,-0.01264555207263224,-0.012319447026226065
EDU,-0.4796297170857761,-0.005294013447943915,-0.2251573251844619,0.04325402322772699,0.04081907842164447,-0.004655700983876337,-1.4432899320127035e-15,-0.6864858473779706,-0.028911082767509935,-0.01478135049163339
PINCP_DECILE,-0.49687788376160485,0.15971368041600886,-0.12095947149547354,0.0902666459849052,0.17855808852152358,-0.07381437509088162,-0.6864858473779706,-7.771561172376096e-16,-0.04833015596965334,-0.024616944696389535
DVET,-0.08900902960590508,0.061830159238496316,0.017900484499296317,0.018413245649376755,0.015715606891713193,-0.01264555207263224,-0.028911082767509935,-0.04833015596965334,0.0,0.018846945256888337
DEYE,0.1309548441606519,0.028417705552473062,0.038363336078561815,-0.04502173077917501,0.029116963780125547,-0.012319447026226065,-0.01478135049163339,-0.024616944696389535,0.018846945256888337,1.176836406102666e-14
