,feature,divergence
5,EDU,0.011443102352193257
6,PINCP_DECILE,0.006378320404812343
1,MSP,0.004888616158384644
2,RAC1P,0.004745400401236936
0,SEX,0.001801544209808159
3,HOUSING_TYPE,0.0006584532346732598
4,OWN_RENT,0.00048092628901123813
7,DVET,0.000409817280074535
