,PINCP_DECILE,count_target,count_deidentified
0,-1,4247,2318
1,9,3308,2904
2,0,3121,3477
3,2,2301,3053
4,8,2295,1983
5,3,2062,2811
6,4,2046,2365
7,7,2012,2043
8,5,1980,2158
9,1,1951,2211
10,6,1930,1930
