,EDU,count_target,count_deidentified
0,9,1777,1775
1,5,1147,1139
2,7,1069,1066
3,10,992,997
4,3,668,670
5,4,474,470
6,8,454,457
7,-1,205,206
8,2,203,205
9,12,199,201
10,11,180,189
11,1,158,154
12,6,108,105
