,INDP_CAT,count_target,count_deidentified
0,-1,2703,2704
1,10,826,824
2,11,564,567
3,12,539,535
4,6,493,495
5,4,441,445
6,9,415,410
7,14,408,410
8,3,250,251
9,16,201,201
10,15,195,192
11,8,150,147
12,7,149,149
13,13,129,123
14,5,89,87
15,2,34,39
16,0,18,18
17,17,15,11
18,18,14,19
19,1,1,7
