,NPF,count_target,count_deidentified
0,2,2568,2537
1,3,1685,1679
2,4,1645,1639
3,-1,1273,1288
4,5,1156,1163
5,6,569,570
6,7,275,264
7,8,81,84
8,13,13,34
9,11,11,18
