,feature,divergence
13,PINCP,1.0559076411491979
1,AGEP,0.7589410522332031
12,EDU,0.12617645681541087
15,POVPIP,0.10999315661973443
11,INDP_CAT,0.06974794154545977
7,NPF,0.05019204864577467
14,PINCP_DECILE,0.04348180184824929
0,PUMA,0.03963171271465704
6,NOC,0.027110266664895116
3,MSP,0.019508058523842374
10,DENSITY,0.018087112270853245
9,OWN_RENT,0.015207908343796178
16,DVET,0.01380188299080485
5,RAC1P,0.01131524146096825
19,DEYE,0.010401793929790293
4,HISP,0.0075197240793550635
17,DREM,0.0030155768306442607
8,HOUSING_TYPE,0.0025422300029727188
18,DPHY,0.0022274870181177436
20,DEAR,0.00035421871974906927
2,SEX,0.0
