,NOC,count_target,count_deidentified
0,0,5155,5110
1,2,1428,1401
2,1,1213,1257
3,3,888,879
4,4,235,224
5,-1,226,242
6,5,78,75
7,6,31,29
8,11,13,24
9,7,9,35
