,PINCP_DECILE,count_target,count_deidentified
0,-1,398,435
1,0,287,285
2,7,259,273
3,8,251,273
4,9,251,298
5,5,226,211
6,4,217,209
7,6,217,217
8,3,212,176
9,2,193,188
10,1,101,107
