,feature,divergence
1,AGEP,1.387102853050918
22,PWGTP,1.2410954079161716
23,WGTP,0.9979115245870511
14,PINCP,0.7363484087102179
15,PINCP_DECILE,0.5290937445849937
11,INDP,0.4865488374239055
13,EDU,0.3850256623913974
16,POVPIP,0.20165646835494164
12,INDP_CAT,0.16970179339221908
7,NPF,0.15592658047313424
3,MSP,0.06708867293868648
2,SEX,0.06525928615471877
6,NOC,0.06297333018408054
4,HISP,0.04989825481134028
10,DENSITY,0.0494158421376264
0,PUMA,0.0494158421376264
9,OWN_RENT,0.014236237564930684
19,DPHY,0.013293816130464035
5,RAC1P,0.010383848395813427
18,DREM,0.009746264782577056
21,DEAR,0.009408105792830745
17,DVET,0.006159404827949188
20,DEYE,0.00549528527776888
8,HOUSING_TYPE,0.004626332753542637
