,POVPIP,count_target,count_deidentified
0,16,864,917
1,10,178,179
2,1,174,178
3,2,153,152
4,4,141,144
5,3,140,129
6,0,137,159
7,7,118,114
8,6,116,111
9,5,114,119
10,8,111,123
11,9,108,76
12,11,105,135
13,-1,79,74
14,12,74,62
