,NPF,count_target,count_deidentified
0,2,780.0,738
1,-1,531.0,409
2,3,426.0,496
3,4,335.0,458
4,5,335.0,326
5,6,138.0,153
6,7,35.0,79
7,8,32.0,48
8,11,0.0,19
9,13,0.0,21
