,AGEP,count_target,count_deidentified
0,18,157,161
1,17,157,160
2,19,156,145
3,5,156,100
4,14,151,197
5,7,142,151
6,4,138,205
7,6,138,99
8,8,137,138
9,12,134,130
10,0,134,142
11,10,132,83
12,11,131,154
13,15,130,126
14,9,120,112
15,2,112,176
16,16,103,107
17,3,100,114
18,13,95,117
19,1,89,130
