,PINCP_DECILE,count_target,count_deidentified
0,-1,398,480
1,0,287,307
2,7,259,243
3,8,251,284
4,9,251,249
5,5,226,228
6,4,217,193
7,6,217,266
8,3,212,198
9,2,193,189
10,1,101,110
