,AGEP,count_target,count_deidentified
0,13,490,490
1,9,426,415
2,17,424,416
3,6,414,392
4,0,413,452
5,10,408,399
6,4,404,414
7,5,390,373
8,18,387,395
9,19,379,408
10,1,375,404
11,3,374,388
12,16,372,340
13,8,355,359
14,7,346,342
15,14,342,321
16,12,339,324
17,15,335,338
18,2,332,357
19,11,329,307
