,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,-4.773959005888173e-15,0.0033772107834962074,-0.005699058401591199,0.020489308036735196,0.06368151248840169,0.10437747853946792,-0.03867678182365931,-0.08569696029754546,0.08806400985945974,0.00835519080033095
AGEP,0.0033772107834962074,-1.6653345369377348e-15,-0.09649353697849662,-0.02449159523376222,0.13450663882322514,0.16671018697490872,0.04406577487078328,0.09677321050636428,0.048660693035063735,-0.04172853517119124
SEX,-0.005699058401591199,-0.09649353697849662,3.1086244689504383e-15,0.04614904276407666,-0.00923212308756625,0.00838653533214425,-0.018969663269790847,0.031013250257929222,0.02021955105683776,0.02108182492742644
MSP,0.020489308036735196,-0.02449159523376222,0.04614904276407666,0.0,0.011051520872831816,0.066355532141271,0.22234460566639191,0.3095366327539183,0.1026861759050505,0.015264296392056093
HISP,0.06368151248840169,0.13450663882322514,-0.00923212308756625,0.011051520872831816,7.771561172376096e-16,-0.08635199047040365,-0.045922757442970315,-0.03939471179479871,-0.09059163352097535,0.08027946997125501
RAC1P,0.10437747853946792,0.16671018697490872,0.00838653533214425,0.066355532141271,-0.08635199047040365,6.772360450213455e-15,-0.09481445936980873,-0.0603469109459378,-0.0078842193905213,0.11356012910800664
NOC,-0.03867678182365931,0.04406577487078328,-0.018969663269790847,0.22234460566639191,-0.045922757442970315,-0.09481445936980873,-3.885780586188048e-15,-0.04500209391441856,-0.24455037933926066,-0.017945480649806167
NPF,-0.08569696029754546,0.09677321050636428,0.031013250257929222,0.3095366327539183,-0.03939471179479871,-0.0603469109459378,-0.04500209391441856,6.661338147750939e-16,-0.14514358237708924,0.04846737349001001
OWN_RENT,0.08806400985945974,0.048660693035063735,0.02021955105683776,0.1026861759050505,-0.09059163352097535,-0.0078842193905213,-0.24455037933926066,-0.14514358237708924,2.1094237467877974e-15,-0.0666913797383944
PINCP_DECILE,0.00835519080033095,-0.04172853517119124,0.02108182492742644,0.015264296392056093,0.08027946997125501,0.11356012910800664,-0.017945480649806167,0.04846737349001001,-0.0666913797383944,0.0
