,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,-2.4424906541753444e-15,0.0796793587130119,0.03315857733089747,0.012775577310573112,0.01692403649921997,-0.07536205185980516,-0.04377727609358355,-0.046661434243527825,0.09659575083014119,0.0035587600475738626
AGEP,0.0796793587130119,-1.1102230246251565e-16,-0.06852209592926264,-0.09024510182321649,0.0800263884520016,0.18025429398222972,0.5409108951925754,0.4575424657866432,-0.00413499388100644,-0.5013461325597649
SEX,0.03315857733089747,-0.06852209592926264,5.10702591327572e-15,-0.05695626061816303,0.016962972985430206,0.007351194096843164,0.04839279400292728,0.051285662722314024,-0.0012563132729686913,0.13828637737778426
MSP,0.012775577310573112,-0.09024510182321649,-0.05695626061816303,1.1102230246251565e-16,0.0030011325646947667,0.05723910627478568,0.3896502350972956,0.38077216865401414,0.0017928844254156157,-0.11007400353108997
HISP,0.01692403649921997,0.0800263884520016,0.016962972985430206,0.0030011325646947667,0.0,-0.10998186780786451,-0.06580497318082747,-0.018146363498753502,-0.08157654514628626,0.12508108911623222
RAC1P,-0.07536205185980516,0.18025429398222972,0.007351194096843164,0.05723910627478568,-0.10998186780786451,-4.440892098500626e-16,-0.0881360491427047,-0.0912531765431801,-0.07130404196434553,0.03754693558664609
NOC,-0.04377727609358355,0.5409108951925754,0.04839279400292728,0.3896502350972956,-0.06580497318082747,-0.0881360491427047,-8.881784197001252e-16,-0.7085777812647924,-0.07110455750568812,0.27930817412743436
NPF,-0.046661434243527825,0.4575424657866432,0.051285662722314024,0.38077216865401414,-0.018146363498753502,-0.0912531765431801,-0.7085777812647924,0.0,0.04175414817380518,0.16525260868795572
OWN_RENT,0.09659575083014119,-0.00413499388100644,-0.0012563132729686913,0.0017928844254156157,-0.08157654514628626,-0.07130404196434553,-0.07110455750568812,0.04175414817380518,-5.440092820663267e-15,-0.09123993989149107
PINCP_DECILE,0.0035587600475738626,-0.5013461325597649,0.13828637737778426,-0.11007400353108997,0.12508108911623222,0.03754693558664609,0.27930817412743436,0.16525260868795572,-0.09123993989149107,-1.1102230246251565e-16
