,EDU,count_target,count_deidentified
0,9,4719,4719
1,7,4597,4593
2,5,3910,3911
3,10,2864,2870
4,3,2842,2822
5,4,2310,2298
6,8,1318,1319
7,11,958,967
8,1,765,760
9,6,760,753
10,-1,759,786
11,12,753,737
12,2,698,718
