,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,-1.1102230246251565e-16,0.012277703163167501,,-0.0011879148498653777,-0.018955880734962433,0.010801123272743907,0.004633167588191649,0.00227224878453762,-0.005014925593047698,-0.010191473344389357,-0.0074475053914887825,-0.01535927994022735,-0.009013093277343412,0.007739481944635359,-0.0007222572580507236,,0.01684224173038098,-0.002236874954316891,-0.008551535386418112
AGEP,0.0122777031631675,0.0,,-0.12854771078511154,-0.002934652805997251,-0.019968975394156013,0.07029693482659982,0.07701251126019668,-0.05466385847619871,0.006518927376148009,-0.010088836734147419,0.009309382700072116,-0.015525071520123501,-0.0003411207260282656,0.02904609949965782,,-0.2136199140438038,0.007338297983416411,-0.0038509833332741883
SEX,,,,,,,,,,,,,,,,,,,
MSP,-0.0011879148498653708,-0.12854771078511154,,0.0,0.017340377132182012,-0.00014047258347341107,0.0001707194426350256,0.003543020639688199,0.015283288603001433,-0.0028820910346364637,-0.00884250277742625,-0.047185401417414286,-0.08239899790429099,-0.1417801519520197,-0.010541985768665817,,-0.20332552344078833,0.0005537164097532167,0.02937153569011524
HISP,-0.018955880734962433,-0.002934652805997251,,0.01734037713218202,1.1102230246251565e-16,-0.009703293173387598,-0.022687846623832615,-0.015488910634705658,0.03270787009009214,-0.03412456961841344,-0.003686185132317804,0.007627490026324346,0.0005422904919728799,0.011767251553797112,0.0017613754044788973,,0.023742043152842764,-0.012778941706984558,-0.0055195078859667165
RAC1P,0.010801123272743907,-0.019968975394155986,,-0.00014047258347340413,-0.009703293173387598,0.0,-0.016332816510192277,-0.008109270127903342,0.04261908265217093,-0.025703466807118075,-0.009919513322018098,-0.026381683999398692,-0.01515993512561295,-0.03301620626695456,0.003421049115362647,,0.017529785652191127,-0.00829989915744353,-0.023314587649779984
NOC,0.004633167588191642,0.07029693482659982,,0.0001707194426350256,-0.022687846623832615,-0.016332816510192274,0.0,0.004370716343627179,-0.01993203201852589,-0.0035395957980162984,-0.0007648038778714644,0.00492811641044022,0.027765313577515327,0.08308151249767072,-0.004511962192239809,,0.14309947573799114,-0.015632086678030746,-0.02245643623357234
NPF,0.00227224878453762,0.07701251126019668,,0.0035430206396881436,-0.015488910634705644,-0.008109270127903356,0.004370716343627179,2.220446049250313e-16,-0.006002273206557329,-0.009415834830574087,0.008714463726624079,0.011205714478412468,0.026641648029894327,0.09318975035553358,0.0008059248292605591,,0.12278776684668162,-0.023564229310986146,-0.03323147950250858
HOUSING_TYPE,-0.005014925593047691,-0.0546638584761987,,0.015283288603001433,0.03270787009009214,0.042619082652170924,-0.01993203201852589,-0.006002273206557274,0.0,-0.013922237845492513,0.016175933771858584,-0.004479401347278311,-0.024680877960578364,-0.03892910274571178,0.004379963828805058,,-0.025001693962899835,0.010592348876312172,0.036036118276491155
OWN_RENT,-0.010191473344389357,0.0065189273761479954,,-0.0028820910346364637,-0.03412456961841345,-0.025703466807118075,-0.0035395957980162984,-0.009415834830574087,-0.013922237845492569,0.0,-0.025632456010979826,0.00934733961551873,0.021404411813038433,0.002796459185035075,0.00393260521099447,,0.017619415242697934,0.006081523244948768,-0.017532933020214136
DENSITY,-0.0074475053914887825,-0.010088836734147422,,-0.008842502777426237,-0.0036861851323177763,-0.009919513322018098,-0.0007648038778714644,0.008714463726624079,0.016175933771858584,-0.025632456010979826,0.0,0.027493620639137677,0.010492975908887689,-0.017292600940328758,-0.01902558011039322,,-0.017260753283755644,-0.03545856168522048,0.0026552854327478795
INDP_CAT,-0.01535927994022735,0.009309382700072116,,-0.04718540141741426,0.007627490026324346,-0.026381683999398692,0.004928116410440234,0.011205714478412468,-0.004479401347278325,0.009347339615518722,0.02749362063913769,-1.1102230246251565e-16,-0.004317267455159146,-0.02584060245221126,-0.012209175236531453,,-0.16646755193782847,-0.01603117856120862,-0.025283301688433346
EDU,-0.009013093277343398,-0.015525071520123557,,-0.08239899790429096,0.0005422904919728799,-0.01515993512561295,0.027765313577515355,0.026641648029894327,-0.02468087796057837,0.021404411813038433,0.010492975908887689,-0.004317267455159091,-1.1102230246251565e-16,-0.023701199561826702,-0.02011288304647808,,-0.2302540279869972,-0.008376717529693392,0.009738933533845487
PINCP_DECILE,0.007739481944635359,-0.0003411207260282101,,-0.1417801519520197,0.011767251553797112,-0.03301620626695456,0.08308151249767069,0.09318975035553358,-0.03892910274571176,0.002796459185035075,-0.017292600940328754,-0.025840602452211314,-0.023701199561826813,0.0,-0.003354509514297249,,-0.17531618471009108,0.0060782421515996506,0.00884886283772297
DVET,-0.0007222572580507236,0.02904609949965782,,-0.01054198576866582,0.0017613754044788973,0.0034210491153626454,-0.004511962192239809,0.0008059248292605556,0.004379963828805058,0.003932605210994471,-0.019025580110393226,-0.012209175236531453,-0.020112883046478087,-0.003354509514297249,0.0,,-0.07570510579591616,-0.0018944449282186845,0.005077104118515932
DREM,,,,,,,,,,,,,,,,,,,
DPHY,0.01684224173038098,-0.2136199140438038,,-0.20332552344078833,0.02374204315284276,0.017529785652191137,0.14309947573799114,0.12278776684668163,-0.025001693962899835,0.01761941524269793,-0.017260753283755648,-0.16646755193782847,-0.2302540279869972,-0.17531618471009106,-0.07570510579591613,,0.0,0.02348061984777247,0.06044016328517715
DEYE,-0.002236874954316891,0.007338297983416411,,0.0005537164097532236,-0.012778941706984558,-0.00829989915744353,-0.015632086678030753,-0.023564229310986146,0.010592348876312172,0.00608152324494877,-0.03545856168522048,-0.01603117856120862,-0.008376717529693392,0.006078242151599652,-0.0018944449282186915,,0.0234806198477725,2.220446049250313e-16,-0.07915334072199087
DEAR,-0.00855153538641811,-0.0038509833332741883,,0.029371535690115243,-0.00551950788596672,-0.023314587649779984,-0.022456436233572324,-0.03323147950250858,0.036036118276491155,-0.017532933020214133,0.0026552854327478725,-0.025283301688433332,0.009738933533845489,0.008848862837722966,0.005077104118515932,,0.06044016328517715,-0.07915334072199087,0.0
