,PINCP,count_target,count_deidentified
0,-1,398,453.0
1,1,283,251.0
2,8,127,98.0
3,4,125,71.0
4,19,122,264.0
5,7,118,96.0
6,13,118,119.0
7,5,116,135.0
8,3,113,61.0
9,10,110,77.0
10,11,109,93.0
11,14,108,151.0
12,17,108,111.0
13,16,106,132.0
14,9,105,136.0
15,15,104,92.0
16,6,103,51.0
17,12,100,72.0
18,18,95,93.0
19,2,40,71.0
20,0,4,0.0
