,NPF,count_target,count_deidentified
0,2,780.0,787
1,-1,531.0,493
2,3,426.0,412
3,4,335.0,324
4,5,335.0,365
5,6,138.0,127
6,7,35.0,43
7,8,32.0,41
8,11,0.0,1
9,13,0.0,34
